id;titulo;descripcion;nombre;patrocinador
84912;The end of Roe v. Wade -- and what comes next for reproductive freedom;"Roe v. Wade, the landmark 1973 Supreme Court decision protecting people's right to have an abortion in the United States, will be overturned within a year, says reproductive rights attorney Kathryn Kolbert. In this electrifying call to action, she breaks down the systematic attack against reproductive freedom in the US and envisions what a post-Roe world could look like. ""First, we've got to build a badass social justice movement,"" she says.";2;
84766;4 steps to hiring fairly -- and supporting criminal justice reform;"Many companies have made strides when it comes to prioritizing diversity, equity, and inclusion (DEI), but one group remains largely left out: people who have been involved in the criminal justice system. Social impact investor Nyra Jordan introduces us to ""fair chance hiring"" -- the practice of hiring people with criminal justice records -- and shares four steps companies can take to make sure everyone has a shot at getting a job.";2;0
81791;How sleep affects what (and how much) you eat;Did you know that not getting enough sleep can actually make you hungrier? According to sleep scientist Matt Walker, the relationship between what you eat and your sleep is a two-way street. Here's why understanding it can help improve your overall health.;2;
84612;Yes, scientists are actually building an elevator to space;Sending rockets into space requires sacrificing expensive equipment, burning massive amounts of fuel, and risking potential catastrophe. So in the space race of the 21st century, some engineers are abandoning rockets for something more exciting: elevators. What would it take to build such a structure? Fabio Pacucci explores the physics behind modern space elevators. [Directed by Tjoff Koong Studios, narrated by Addison Anderson].;2;
84885;How to end the pandemic -- and prepare for the next;"We will get out of this pandemic, says Maria Van Kerkhove, the COVID-19 Technical Lead of the World Health Organization (WHO). The question is how fast -- and if we'll take what we've learned from the past two years and apply it to the next emerging pathogen. In conversation with TED current affairs curator Whitney Pennington Rodgers, Van Kerkhove provides insights on the Omicron variant, details a pandemic preparedness protocol under development at WHO and shares what we all can do to bring the pandemic to a speedy end. ""Remain vigilant,"" Van Kerkhove says. ""Everything you do ... will either get us closer to ending this pandemic -- or it will prolong it."" (This conversation was recorded on December 3, 2021.)";2;
84765;3 questions to build resilience -- and change the world;"Every moment of movement is a chance to become more aware of yourself and the world around you, says Zen Buddhist nun Sister True Dedication. Guiding us through the art of ""mindful walking,"" she shares three essential questions to ask yourself to awaken your strength, build resilience and discover your inner peace.";2;
84571;Community investment is the missing piece of climate action;There's been explosive investment in new technologies aimed at decarbonizing the planet. But climate investor Dawn Lippert says something key is missing from this strategy: investment in the local people these solutions would affect most. She shares how she's bridging the gap between investment in new tech and local communities -- by getting closer to the places where ideas are being put into action.;2;
84818;The dream of educating Afghan girls lives on;In this deeply moving talk, educator Shabana Basij-Rasikh shares the harrowing story of evacuating more than 250 students, staff and family members from the School of Leadership, Afghanistan (SOLA) -- the country's first and only all-girls boarding school -- to Rwanda after the Taliban took power in 2021. An exceptional story of hope, resilience and dreaming big for future generations of Afghan girls -- and a challenge for the world to not look away.;2;
84216;How gratitude rewires your brain;"When a psychologist who studies well-being ends up with a brain tumor, what happens when she puts her own research into practice? Christina Costa goes beyond the ""fight"" narrative of cancer -- or any formidable personal journey -- to highlight the brain benefits of an empowering alternative to fostering resilience in the face of unexpected challenges: gratitude.";2;
84503;Can stereotypes ever be good?;In 2007, researchers surveyed 180 teachers to understand if they held stereotypes about their students. The most commonly held opinion was that Asian students were significantly more industrious, intelligent, and gentle. This might seem like a good thing, but treating this stereotype as reality can cause a surprising amount of harm. Densho and Sheila Marie Orfano dig into the model minority myth. [Directed by LǸon Moh-Cah, narrated by Pen-Pen Chen, music by Stephen LaRosa].;2;
